gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.456413275122332207e-02,-2.835408207132608313e-02,3.737126882712826781e-02
3.200237453657159975e-02,-6.070927010651370331e-02,3.338064393163566596e-02
-3.763403770024328215e-02,-4.160895487180146096e-02,-7.633190408043522002e-02
4.180319877733145589e-02,-1.918119681761626394e-02,-2.099215779347457164e-02
2.623087107353615915e-02,5.601266956608622755e-02,-1.969399768063804373e-02
4.140807126029083692e-03,4.820520565515594436e-03,8.979089940833918926e-02
2.634022691034521892e-03,-1.440449420666795217e-02,6.297650783636267457e-02
-2.117536744512439964e-02,-6.305648689112597349e-03,-1.460217429317994114e-02
2.469111385188552804e-02,-1.393259258752539004e-02,5.007531426223706811e-02
-3.437673602665278910e-02,-5.585189841955257029e-02,5.779743138116650442e-02
-1.613306356161705452e-02,1.893258752580071272e-02,5.578663122327207589e-04
-4.423280284223785053e-02,-2.279675658020984680e-02,-6.478143758095460114e-03
-3.210880892456611374e-03,3.741559701962578893e-02,5.336377762865189209e-03
1.364525196217111465e-03,-2.629085716007722312e-02,-1.278642612246718574e-02
4.693757998688237801e-03,-3.994013217224669926e-02,9.376359887819348329e-04
9.513135294858171553e-02,-9.982328848332840121e-03,5.882734435895103356e-04
4.351260551333346882e-02,3.195854432340597406e-02,1.392852850750421478e-02
3.620096214238647386e-02,5.988368316115250112e-02,-6.672313615867936365e-02
2.312822373835021414e-02,9.054902960320704297e-02,-6.717432535040776531e-02
-4.427197019121190819e-02,2.916642264537773477e-02,-6.363160001618542623e-03
-2.694645010612246178e-02,3.745557575360194263e-02,1.220725304144990551e-02
2.279963393609849703e-02,-1.589715614930055712e-02,6.392787489859239579e-03
-8.641249637046167706e-03,-4.082331979030700414e-02,-2.614003600156276225e-02
2.046332517853286306e-02,3.654494268988708189e-02,4.416886783094450472e-03
3.981883224368858859e-02,3.844475007342855466e-02,-8.783189900062292332e-03
6.536584828734687269e-02,3.372318156357287378e-02,1.092433827901586815e-02
9.128165292293533711e-03,-1.630540203475413022e-02,1.775837748450363046e-02
1.729117144776216863e-02,-1.439343988173260452e-02,2.803179347891299189e-02
2.731329688401637132e-02,3.579803234994752975e-02,5.497596880069564873e-02
4.402618516017058753e-02,2.779880784185837558e-03,-1.875104465704601625e-02
2.175163091092408713e-02,2.632606308383043589e-02,-2.861225661460188932e-02
2.227540419434369257e-03,-1.297399295388830184e-02,-5.622846501519333795e-02
4.375036711821490149e-02,1.448386100523371342e-02,-4.379686654612264390e-02
3.513043833891076745e-02,9.104830247266866225e-03,-3.539890510952002026e-03
2.177931526176797236e-02,7.892856037311311856e-02,-6.177833143550300055e-02
6.748942520834136372e-02,-2.214434141517563834e-02,-3.224440410763065173e-02
-6.119050267879902472e-02,3.973521881900268088e-02,-1.252943380887094199e-02
5.047758625271706046e-02,-3.108437206777834791e-02,3.611983622469967098e-02
1.365387273888917473e-02,-1.699071581879117027e-02,-4.180165579391331016e-02
-4.914845365098547553e-02,-8.246555831690380312e-02,4.036263301143001858e-02
-3.406924841089432193e-02,5.269874021374860995e-02,-2.308899980285672449e-02
-1.628112870298212278e-02,2.968839775138360296e-02,-2.414653908662854967e-02
-2.506851017165221893e-02,3.405913381169918541e-02,-2.007029584235760222e-02
3.512438239394692976e-03,-4.935281060562431155e-02,1.423653150469151446e-02
-2.618203831233021847e-02,3.825735860858342323e-03,7.816507410329574454e-03
-1.025045605681533176e-02,-3.005166137054678457e-02,9.038847373385497028e-03
3.753882725762701378e-02,-3.152617224427337050e-02,1.235729084385396581e-02
-7.055389881804259404e-03,-2.555512783341947966e-02,-1.067086133276591055e-02
1.861819160447475766e-02,4.359119213938041082e-02,-3.033157846686605763e-02
1.787376843196761961e-02,1.670071259722627488e-02,-1.870359547490018422e-03
-3.267400147285955125e-02,-3.704397647793438580e-03,2.615969177234084633e-02
-4.048285594239403595e-02,-4.450996161787049155e-02,-7.297571970432423227e-02
4.618312861786653956e-02,-1.054138464329353866e-03,2.969519192919143485e-02
3.822695013971599137e-02,-3.774739349028357477e-02,-5.888579674622795856e-02
6.992989489159061323e-02,4.888476174398185409e-02,8.912295753928231590e-02
9.941294474932516750e-03,3.099876507126932829e-02,5.435731245598642708e-02
3.701311002345489959e-02,-1.988744647544082519e-02,-2.907476548064999791e-02
5.391049672155837774e-02,-1.132292749026459072e-01,-1.558580081337774745e-02
-2.454050697217605506e-02,7.940878302807779024e-03,2.043809788046145257e-02
-2.389744745324201558e-02,-1.308704815271738257e-02,9.322918143897133275e-03
-6.861316387373472825e-03,-1.162004153675483091e-02,1.293006084791092046e-02
-1.197512649346227885e-02,1.172328948566960828e-02,5.257344958565289550e-02
1.659787688372459536e-03,-4.941660518972393334e-02,2.087228416863599195e-02
1.004615374151956834e-02,1.284391980108039871e-02,5.660840476315741332e-02
7.536173792695229079e-03,-6.602839003752807023e-02,-4.415893664599992996e-02
4.469834024007768303e-02,-6.514997920666038000e-02,6.851238019894013986e-02
1.949845025130213239e-02,4.719395871761868089e-02,2.510728269183653064e-02
4.575885798809473798e-02,-3.369633231919551969e-02,1.317255750343394351e-02
-8.402439111954710304e-04,-3.682400111637541135e-02,-1.500876067958178441e-02
-6.987385438179727348e-02,8.862919466300793470e-03,-2.701425096123550793e-02
-2.598938304568356242e-02,-4.368282675219283678e-02,3.939158736139038164e-02
3.326204616503861990e-03,1.975405455520114553e-02,1.582943914241370306e-02
-1.993835791138127977e-02,-1.499089346697657539e-02,8.573774263379502214e-02
3.936010816142663377e-02,3.645382114357675202e-02,1.347995803187912629e-02
-7.181396567310877055e-02,-2.326910903106113940e-03,-1.531783615882059690e-02
-3.507599147354460711e-02,2.415527499116316978e-02,5.075262892119312107e-03
-4.815332130936349729e-03,1.302946017344092100e-02,1.062094269483286439e-02
-2.064708730189937502e-02,-3.307732495345774154e-02,2.567746784492192999e-02
2.352042367475829995e-02,-4.876257689302794691e-03,9.158752354956457929e-04
-5.055500382570489058e-04,6.386866563041889745e-03,-5.105975895569423578e-02
4.698913940057310862e-02,2.165743948747924155e-02,1.543038895296857012e-02
2.766515082952043878e-03,1.590026033829909993e-02,2.372836892596171324e-02
-3.430066274102654827e-02,2.567436553515179548e-02,-2.385131426975598684e-02
1.447031724329779674e-02,-1.901868349150578549e-02,-4.480694463949600609e-02
3.020176706615487414e-02,-1.201343684829958916e-02,1.900554224455976854e-02
-1.085612992143216923e-02,-4.851225726457371497e-03,5.653323849825261233e-02
-4.293565726175741989e-03,-5.714918501715564314e-03,5.753019121734109830e-04
-3.996860452136374864e-02,-9.903567936322502444e-03,-2.827259284507446443e-02
-1.288040763211147945e-02,-4.025376918947048965e-02,-1.141028976640891604e-02
1.775624473843891973e-04,7.163870242749923595e-03,-2.286138904087118423e-02
9.586732794924113232e-03,-2.073538061780261579e-02,-4.047180244521825926e-02
2.784517834171200412e-02,3.713884646955956798e-02,4.586283994109436463e-02
7.534379509193078750e-02,-4.273845677411762523e-02,2.614332471356806825e-02
2.473308174795105577e-02,1.233072206554155191e-02,-7.070592702515852979e-02
6.729957337931830041e-02,-7.087863006078022610e-02,3.113777010300309775e-02
1.035857331724676124e-02,2.836957494582440301e-02,4.862186572116226034e-03
-1.113724198919991120e-03,-4.206767154533800485e-02,-3.122466451063120665e-02
-2.825053099630066636e-02,2.639410698129612820e-02,-5.341809738291051352e-02
5.984204473374728217e-03,-1.717178098336235095e-02,8.989535300290651607e-03
1.801377992398445205e-02,-1.049619913264281112e-01,-1.165543603508040725e-02
5.330091511741568561e-02,1.128621754527620036e-02,-4.133182124356968995e-02
-8.419144127217758830e-03,-3.271200799663668418e-02,-3.704099702429126950e-02
-1.749836483725879591e-02,4.628861555038027865e-04,-3.531385223279635138e-02
-4.934385860002606095e-02,-1.801737721010009119e-02,3.142803586567283203e-02
-3.265948700292010259e-02,1.182130257854002546e-02,2.547645310749014486e-02
-5.532532879722117797e-02,-2.765403657552056860e-02,-9.096821207892068217e-02
-9.755407614320709547e-03,-1.371976192873059983e-02,2.083456713970330623e-02
5.410736068710074453e-02,3.885808861797217240e-02,2.819380254018067841e-02
-3.487980615357327493e-03,-3.905254883459927800e-02,-9.084335668844480127e-02
-4.993545019752711894e-02,-5.207061731914489761e-02,2.783825152400275227e-02
1.816626833414510672e-02,-2.250169007289644016e-02,-2.213904644372988065e-04
-9.474902995315588605e-02,-9.894649761252515767e-05,-3.108349406961437474e-03
3.026195272651663326e-02,-1.572750070844802089e-02,-5.117508652114290124e-02
2.580869518743291596e-02,1.733579050073763908e-02,2.573592745557629069e-02
6.695855335650571782e-02,-1.352082572972065078e-01,-1.850573400400677693e-02
2.724261177843070522e-02,2.855141998115881888e-02,1.083830355332941232e-02
1.770466741549122855e-02,5.698027147289080191e-02,-4.298840481989042034e-02
-5.167285679004218930e-03,-3.236392038013456707e-02,-1.336599544110492373e-02
-5.527599663530454767e-03,6.318768140971920549e-03,3.571054167078706321e-02
-2.652834226300138792e-02,-1.735534700742112635e-02,1.370184600457281104e-03
5.381197843557429528e-02,-9.010102388984429778e-02,-2.113497515932491813e-02
4.026647477645408507e-02,-1.942258802964983225e-02,2.545041939647994453e-02
2.124291275991376307e-02,-2.332641352700302526e-02,-1.476537124613484667e-03
-6.226243952538340100e-03,-5.795043280357305669e-03,-3.242585184495299505e-02
1.818897654464971675e-02,-2.712643601585977039e-03,1.485776885205044966e-03
5.029785474245342808e-03,-5.857706554457554199e-02,1.161746577526330017e-02
1.125695557205046334e-03,-1.049824811994466874e-02,-4.833976201289582469e-02
-1.586656635154234940e-02,1.472030719696710080e-02,7.697464486176187892e-02
1.643252598880677942e-02,-4.188786593939303887e-02,7.447931393371206785e-03
5.916741749906975073e-02,-1.952366782836074607e-02,4.417816785666782431e-02
6.995986955139149241e-03,-6.160249692112481495e-02,-2.109604987113661376e-03
-2.078626601124790221e-03,1.677481111501391564e-02,-1.058296208044386261e-01
1.234999237506313741e-02,-3.534576344381725604e-02,1.886346193516811112e-02
-1.409824377442459725e-02,-2.843087471761849422e-02,2.751068032532884636e-02
3.456473885253093931e-02,-1.645637108227680084e-02,-3.386614879246196280e-02
-3.624766503267792817e-02,4.058130293726438967e-04,-9.173441069867168535e-03
1.448880556995498295e-02,-4.873161039694327151e-02,2.446681083626835521e-02
-7.194641071380600099e-03,-2.359593922672055186e-02,-7.453145467278086966e-02
-1.846062773603482712e-02,-2.490398848371552700e-03,2.405851514028901211e-02
2.681706934314486562e-02,5.411138228247542453e-02,-2.101087371892633449e-02
5.063293322506019073e-02,4.274762550439826364e-02,-1.832272454155846678e-02
-5.561784074218170670e-02,-4.764499830582390183e-02,6.243970497669365516e-02
6.969623262164352517e-02,-1.585846054750003620e-02,-3.130980525563698685e-02
4.017176395348048476e-03,-1.533306256245530255e-02,-3.005567987041037753e-02
-5.043460636630425070e-02,-3.527408612036242452e-02,5.272088199118377810e-02
-3.093342548299428743e-02,2.349926525206111338e-02,-3.143513526223023352e-02
1.576618809674286414e-02,-4.640033691096245860e-02,5.951822979684977949e-03
9.410245039666985389e-02,-2.598410989856629171e-03,4.594391513538061828e-02
-4.239409814705537294e-02,-2.955672509863157237e-03,-1.650257401474373650e-02
1.565030644321797199e-02,4.525079820260883429e-02,-1.781356793283511361e-02
-3.326543929587225806e-02,-4.439326644824125902e-03,4.714123506607958980e-02
2.665142488052776176e-02,7.024802326296347710e-02,1.373570966320989198e-02
-2.648150626476784147e-02,1.038461968518446720e-03,6.746963478956082005e-02
-8.604210808227980359e-03,-3.130568009245540771e-03,-8.469518307654835820e-02
1.618511336653803701e-02,-1.823525482006891490e-02,9.652168594459121934e-04
-1.068022451423110419e-02,9.216874938470646580e-03,-6.564282032458521043e-02
3.766255750423628547e-04,9.088072582064218863e-03,5.727368331405288671e-03
1.528548786207029227e-02,5.583443934540773673e-02,-2.587910316436537947e-02
1.560519838178847478e-02,1.880885562897991609e-02,-1.232988443112471508e-02
1.190372208939643496e-02,7.975598122952492347e-03,3.570258546773259073e-02
2.082543544737062990e-02,-9.254930212176711718e-03,5.908376552933154030e-02
-1.618232738907206258e-02,-9.681611567781085725e-03,-4.625505590245268528e-02
-1.897809954692378578e-02,1.126283265047012261e-02,-3.084907002587594649e-02
9.133318363715364763e-03,1.463161094196546025e-02,-5.387733072569687864e-02
6.838430407397323718e-02,3.238060422743561928e-02,-1.243150335329587172e-03
1.999189331176767434e-02,5.733606874970444134e-02,5.318056206846640335e-03
8.132227185922531396e-03,4.624843805306744909e-02,-7.381099196540791274e-02
-4.430969538576651906e-02,5.952038724489633337e-02,-7.569663322919653603e-02
1.237595859055600281e-02,2.945296502124310906e-02,2.154056443957488506e-02
3.267116885453756614e-02,-4.105451993772473579e-02,-2.571566986718998651e-02
-8.758108871909408080e-03,2.064606374250363419e-02,-1.030446877797645822e-02
-5.492131169226173448e-02,-6.056614058914413373e-02,3.102612975354580513e-02
2.600228738497288236e-02,-2.200499847541022291e-02,-1.702895977986472464e-03
1.057459205659980021e-02,-2.181218978349306822e-02,1.329632200310744070e-02
-4.356645696666891499e-02,-3.711051942840777607e-02,-4.521515639209788134e-02
8.910111554530511860e-03,4.046718215175790223e-02,2.139017620953086521e-02
-7.617444672080689316e-02,-5.640081359069709643e-03,-2.578714837277772814e-02
4.377884694177330144e-02,2.426382240368649829e-02,-3.888828250493117644e-02
1.309930905795805064e-03,5.469505930919794923e-02,4.740014210618477379e-03
-7.414636928620732884e-03,-1.304181890313157142e-02,2.446422132127376234e-02
1.565041292593175731e-02,2.305192599533282052e-02,3.053808298066093205e-02
-2.736823442348689656e-02,-6.504628697447489838e-02,3.295141308434463429e-02
3.886572935244902993e-02,-2.554803476703229603e-02,-3.756821242105747374e-03
-1.130940625523041247e-02,2.711380709745822917e-02,6.824790322020364217e-03
2.999942793525730710e-04,1.725257457145308246e-02,-3.130019882266200232e-02
-4.683860089270802315e-03,-6.081782217261309798e-02,3.576210638997063401e-02
5.499953504453553715e-02,2.649650445818213171e-02,2.646027901039156582e-02
2.109503026359136127e-02,-3.074284100119014859e-02,-1.811243171727025536e-03
6.214113485265167214e-02,3.274819985736755062e-02,5.911916763092289057e-02
1.817200832436949645e-02,3.950216000294328247e-03,-3.660743389817411320e-02
-1.502888968169904631e-02,4.200353615242730446e-03,-4.532985307692546928e-02
4.798869653551984804e-02,-2.221275658446397391e-02,-3.563536181767201771e-02
-1.124347729499521921e-02,7.260672465416109431e-03,2.389289860078244732e-02
1.519500213872126623e-02,-1.471736480207337314e-02,2.675006631249353742e-03
-2.833655075207368659e-02,6.112625252903636404e-03,1.895124791528825540e-03
-3.740681082289336323e-02,-9.965002538623667083e-03,5.992060540303309479e-03
2.884106720145571470e-02,2.495061628165020501e-02,4.742161089920632734e-04
-1.565386230889533742e-02,1.345501014249614498e-02,3.572883255891384086e-02
-5.153604813420839363e-03,3.463450693282607400e-03,6.108732409964021462e-04
3.341218167796333738e-02,1.498018400642258177e-02,1.016524108182757964e-02
-4.888298491720150657e-02,3.016790452563349045e-02,4.592628262917791693e-02
-2.687478482282254846e-02,3.815114538354819756e-02,-7.077997740236705027e-02
5.007516423735867278e-02,9.571810681306539004e-03,-1.681310939817128036e-02
-1.676739055517770596e-02,2.931248282296859513e-03,-3.600918451932136333e-02
7.437173744808565565e-04,-2.126073511536241342e-02,-8.688957379159729932e-02
2.573653667677992807e-02,-2.747674039223622217e-02,4.704562822350646240e-02
-1.832551228911486960e-02,1.406720916174946517e-02,-3.510913698699894697e-02
4.120346210006487625e-02,-5.858026279760671778e-03,1.183173298514146252e-02
-1.098307309328664175e-02,2.892931252938716474e-02,-2.477714681823802237e-02
7.394645291983355240e-02,-2.464502426474527233e-02,-2.712348076815778233e-02
-4.515751257178390703e-03,5.417531121119341722e-03,6.850736162447941535e-02
-6.285598226941586930e-02,-1.275859671748550209e-02,-3.862627777686994651e-03
3.498814753074824813e-02,7.081816471298918621e-03,-4.105353165582687272e-03
-2.639184848296319275e-02,4.130034389840479825e-02,1.981623837270257357e-02
9.917336072674871883e-03,2.440967631809381339e-02,-6.268384361863860166e-02
3.175826860184739753e-02,-1.811759190089897234e-02,9.035590834162160467e-02
7.360118739861798258e-04,-6.658698682439534791e-03,2.966849280661302754e-02
1.995304300980408480e-02,-1.867283754016086945e-03,3.127474528603649967e-02
-4.295298306704172712e-04,2.985976804360821954e-02,3.215720176210834155e-03
1.430425211936211215e-02,7.268689487185736250e-04,3.803019977133655083e-02
2.916161847010922958e-02,8.893052099070666849e-03,1.547314987417091649e-02
4.206785080714556951e-02,-1.317127696271713484e-04,-3.886545192010069927e-02
-9.962764032514831794e-03,-3.226074251963148478e-03,-9.504465632151870916e-03
-2.046325016431935206e-02,-1.475779663390490958e-02,6.440467435988990463e-02
-2.034351038003641421e-02,1.451792475979310319e-02,5.902576209433527121e-02
-5.422394678188192235e-02,1.631671208184860096e-03,3.631516907643050907e-02
-1.842265298719264477e-02,-9.988403452650210582e-03,-3.666385244300287422e-02
4.393420060819437645e-02,4.632055229634629394e-03,-6.531792759223580512e-03
-1.259864996169022134e-03,-3.446504898991600840e-02,-1.422802174862843570e-02
-1.969342779635861046e-02,2.984802447368548745e-02,-7.622050117943032083e-03
-3.086129531783946695e-02,4.925753083354144496e-02,-2.551105408690174103e-02
-1.164537642048955705e-02,-3.749883209091672137e-02,-2.291261539619105989e-02
-7.252445424763698766e-03,7.516169482106333649e-03,-7.244519984383168340e-03
2.345646045228603344e-02,-3.935259941485772135e-03,2.322439702875691778e-02
-5.093350992737177146e-02,-1.182463411401452405e-02,-3.431112731306660418e-02
-5.109564809872588209e-02,2.017031955853328118e-02,-1.863210445902086301e-02
1.138758051497878792e-03,-3.639424585027095649e-02,2.386505610483128509e-02
3.717259972040518751e-02,1.080396500987816817e-02,3.709746517171561703e-02
-6.787190665515037413e-02,3.703289964035885728e-02,-2.142688317922316482e-02
6.964540416731905027e-03,3.599247661309977475e-02,-2.178340001644445828e-02
-1.725002941246963489e-02,-3.798569616651024244e-02,1.382913090138179930e-02
9.717782269527205571e-03,3.006869213849614614e-02,-3.778822484350099348e-02
2.593744866146378836e-02,-4.656661410925525685e-02,1.883537587431741503e-02
-7.715618319778339007e-02,-1.070016167597999737e-02,4.356973716913476596e-02
-2.538593442102760403e-02,2.253204926631398319e-02,4.060183694893289286e-02
8.020384808652091663e-03,5.838524627389180856e-03,-2.140238878903905073e-02
2.869571997771308211e-02,2.289723842333632811e-02,4.660744458034398602e-02
1.515621766649736905e-02,3.361449221893650363e-02,1.542440746101127191e-02
1.832800444235572687e-02,2.585005140680279867e-02,5.176211372274391181e-02
-4.255000044758068534e-02,-7.387155291531366519e-02,-3.144200555133013636e-02
-3.602132922769008677e-02,-5.535736698554916818e-02,-2.201804214540023508e-02
1.971958071928877135e-02,-5.080591886783854955e-02,3.664892687086168666e-02
-4.270307457918743471e-02,-8.512913141774472447e-02,-3.468116400464468091e-02
-4.091546271881584679e-03,9.389842284537619835e-03,-4.490286088476163479e-02
-1.831335550658872574e-02,-8.856760142222922655e-03,4.468861574466186787e-02
8.384411446590391004e-02,1.880405412236568069e-02,-2.747995422773896398e-02
-2.726553686685706610e-03,3.246822418809591076e-02,-2.845110909212033440e-02
5.234383674642045098e-02,-4.355436105844450595e-02,-6.814102816228824466e-02
-4.068259566836501633e-03,6.313720005685785619e-02,-1.576807600621503783e-02
-1.306644758505935873e-02,-5.456733383124611619e-02,5.873421842463331238e-02
4.019371433889327300e-02,3.042275405353359052e-02,7.019717319150632628e-02
-1.156270067771665057e-02,-3.731888431653538479e-02,-2.707989371089300837e-02
-5.701257975709045356e-02,3.606171656252372352e-03,3.114293524848341620e-03
-2.526514289461579202e-02,8.250891649508192149e-02,2.509938810928697209e-02
-2.652274951735424102e-02,-3.589378456290784336e-02,-7.770012282555459338e-02
1.510330260582688072e-02,5.418941512903897167e-02,-6.567999662881360279e-02
5.319085053020129045e-02,-1.508950520150256942e-02,1.123807087332450751e-02
-4.633983659685173007e-02,-2.471432117744528853e-02,3.527877019457201918e-03
-1.144759485998626293e-02,-1.108350063340781885e-02,1.346925564793294977e-02
2.512856890462617995e-02,-1.745282551284874778e-02,-2.183102065135040723e-02
-1.681059722310228668e-02,3.999073186199177815e-02,4.912205027886910186e-02
-1.480443628856109757e-02,4.605280761380210058e-02,2.773663199665638707e-02
3.071995832638162172e-02,1.946218679322331627e-02,-2.862916822568748604e-02
1.436737548116201642e-02,-5.625726522076861073e-03,-4.053126220688938255e-03
6.041595471688417096e-02,4.139014279606596097e-02,6.018038413230571843e-02
6.517888424281237381e-02,1.651322902193181827e-02,-3.161791960629606324e-02
-8.112222503465096879e-02,-5.063200081176530420e-02,1.339399116963988293e-02
-4.938262074185419126e-02,-1.441390711469976021e-02,2.978060160572671908e-02
-1.040139936591050369e-02,1.801011878065264873e-02,-3.963202122751353224e-02
1.378919627926661687e-02,2.791812979534960548e-02,1.181143407694949625e-02
-1.824247347441695227e-02,-3.374207076807472783e-02,-1.703829633174283641e-03
3.008836675662229440e-02,3.791932677905175686e-02,-4.775371202332482842e-03
3.360058683016497322e-02,-4.224080543938470156e-02,-9.706328915233576604e-03
-3.016906743688546610e-02,-3.094533366507534397e-02,5.245705704577146439e-02
6.554831961626231274e-02,1.214113923697060678e-02,2.460637864394975283e-02
2.005297939938195315e-02,1.696489151919467267e-02,1.094195589243792018e-02
-1.357904839975531894e-02,-9.570492203220962515e-03,-1.358350769044520782e-02
6.843134489531380038e-02,2.262819562085354591e-02,-2.710567065963728067e-03
-5.810214336927659040e-02,6.833133410802065891e-03,-2.918348108925047577e-02
3.040009578029355397e-02,-6.055143388956790718e-02,-5.613098544850214644e-02
-4.246952650450662448e-02,-7.665622270480993046e-03,-1.349427854411119898e-02
6.133814292353870906e-02,4.388153830390578020e-02,-1.770454137765275235e-04
-2.361284027145183623e-04,3.136317385920917022e-02,2.728711789728201914e-02
3.106942948067583851e-02,-1.646969447131282210e-02,2.815380635854814254e-03
1.486884230232898320e-02,-1.328916020877240513e-02,1.454443187123906356e-02
1.730036534749777866e-02,3.147949590209857262e-02,-3.889690416467257716e-02
-5.964922817618420990e-03,4.822245516092198668e-03,-1.707110390181050194e-02
4.110997777672029986e-03,1.269055479356175596e-02,-1.336024722939288013e-02
4.617100375151089037e-02,4.888717006111509972e-02,4.675975927179090025e-02
5.447236106555943674e-02,-1.726754614283255995e-02,-2.997804598778810656e-02
6.429033106782501561e-02,-5.342145116962913887e-02,1.089954615330710787e-02
-3.154276059115030534e-02,2.733013434359148411e-02,6.228341711778584942e-03
-1.585377867850216657e-02,1.655660489116307643e-02,7.909400690058078845e-03
-5.896173922749045615e-02,1.110448606081604816e-03,-7.961234733738313529e-02
4.556779690326219490e-02,3.178964743615169536e-02,2.618338027234811197e-02
-5.786599038821900465e-02,3.891698759816307387e-03,6.097826975661733463e-03
1.036043807488857193e-03,-3.638606820468463527e-03,-1.617131169593630929e-02
-2.304784815404305100e-03,2.400633701189470656e-02,6.516060079585994647e-02
-1.801261020750830055e-02,8.109361344168942304e-03,-1.434597248295949035e-02
1.048283889011515785e-01,5.301827545354098961e-03,3.245473946554215672e-02
2.797714114258086082e-02,-8.377022419127444150e-03,-2.598929686116669899e-02
-6.835696784459846520e-03,-3.100246361355156466e-02,-2.168669015134987166e-02
-2.675112010248986358e-02,2.415679943391575712e-02,2.391711954953973027e-02
2.340945719061639230e-02,-1.007748947701215918e-02,3.152430289646732109e-02
-3.546590224692638960e-02,4.065831257191657513e-03,1.041078573049339026e-02
1.323638396398231325e-02,-2.744890517976923336e-02,3.300382020095803115e-02
1.994140749469835300e-02,-1.184584026472171731e-01,-2.818752734739754170e-02
-1.391057602575665984e-02,-5.706186961520982870e-02,-1.382932675149648339e-03
3.230796034690185808e-02,-8.853204244835091719e-02,-5.026343356584475619e-02
5.417824636621335760e-02,7.502017863240545426e-02,2.485935431596900461e-02
-2.138102542563772440e-02,-3.912044681884235126e-02,2.980257883133595465e-02
3.447111781308202262e-03,1.231012264803739778e-02,-9.142930727683238820e-03
2.516895614799260356e-02,-7.855610136586964679e-03,3.682604864267850775e-02
-2.490564760666209160e-02,1.059168343954811770e-02,1.737966169489470929e-03
5.155061568590221799e-02,-4.551146793669686580e-02,9.553205822862278693e-03
3.245114997401503387e-02,1.104636399714775154e-02,1.835884953749739382e-02
-1.368905966283773430e-02,-7.112858557110585643e-03,1.850229011493596115e-02
2.672003078718220709e-02,-2.033462395829497421e-02,2.235302934181293902e-02
-5.610594790318660340e-03,5.560551595847496031e-02,-4.038601048311492997e-03
-6.332249103154348469e-02,9.939649111939162854e-03,-7.280315013288406190e-02
4.953643027869980564e-02,-1.661188588241525182e-02,-5.074279383573553764e-02
6.531851929318509276e-03,-3.305563805881061440e-02,8.937531820905400548e-02
4.880517384231287947e-02,-4.404881322106730251e-02,-1.254388719228605349e-02
5.459189742681893991e-03,4.678774204835203787e-02,4.209282083249803880e-02
-1.054031048199726914e-02,7.054910842489390058e-03,9.671004588689328593e-03
3.679944515905980793e-03,-1.750190865241506299e-02,1.527403668836025937e-03
4.162501044434510633e-03,4.553900740568107147e-02,-3.170526194266361231e-02
1.686956693429991772e-02,1.812566639884833838e-02,-2.806395211141299653e-02
3.018517525895669448e-02,-2.492617649750235656e-02,1.589606839263691881e-02
1.235308106859793649e-02,-2.529615870723634849e-02,-6.582427717819121921e-03
-2.637430691886350279e-02,3.408687052207886453e-02,1.517303006356872375e-02
-3.954769794442292998e-04,1.913397079407410176e-02,1.700360863388038083e-03
1.745209692840373611e-02,4.282888465667267913e-02,1.602003793599238862e-02
-2.502877556061026965e-02,-5.732623448580970171e-03,2.064874743995539011e-02
8.403971988313760355e-03,-4.034830844606070166e-02,-6.669167914001382759e-04
-1.605853741169754878e-02,1.106719087620619546e-02,3.595593887005173964e-03
2.590502007225722533e-02,-4.728332912970463486e-02,4.977890063233645322e-03
-3.453017761095070193e-02,3.285968305829858882e-02,-1.783823075077798845e-02
-4.632005445937838889e-02,9.012769344128682483e-03,3.033413340842917513e-02
-3.431137830745494000e-02,5.263496278962078584e-02,-3.030941283157364413e-02
-2.357579014520163815e-02,-6.773374395184013352e-02,1.410219148527109244e-02
-7.940517976333267072e-03,2.464272868444074976e-02,-2.058446700387813258e-02
-4.443643946958890367e-03,-4.948707794363593759e-02,-4.432973930976181337e-03
-1.145803439119296926e-02,7.992328545453590213e-03,-8.850895035898373800e-03
-7.893226864240541693e-03,3.391047896836906633e-02,-5.680424343306524071e-02
-4.324003536161374894e-02,2.160759616093529609e-02,5.174958921408613632e-02
2.849458462799902593e-03,-3.032941528144351626e-02,-4.000964335111314302e-02
-3.183281723569802990e-02,2.490683040932069325e-02,-1.859356831459468146e-02
4.766829890712312272e-03,-4.102991716339462330e-02,-5.615313997072688551e-02
-9.816963423820518342e-03,2.335200785171393650e-02,8.901434300172686789e-03
-4.077496416594527523e-02,-2.889507288944315883e-02,6.546362251158272362e-04
6.988674202180139225e-03,3.034600191678519035e-02,-2.672760306149580406e-02
-1.484458349256109408e-02,-1.365177058449057977e-02,8.939835330199652486e-03
1.083077940645031101e-01,-8.522821690322786303e-02,2.004128013096465391e-02
-2.093312189170183635e-02,-8.821682192115452847e-03,-6.715921830624900155e-03
1.354050628096501070e-02,4.399981708357556670e-02,4.459428143962257396e-02
4.008839125940075188e-02,1.702237238719371895e-02,8.780469803892809039e-03
3.404273814498730288e-02,1.085114915777588424e-01,-8.868532693546662959e-03
4.413571635643977198e-02,6.234237871894821210e-03,1.313967034718500557e-02
9.441592286495190806e-03,5.400340713701365369e-02,-6.795243386566500671e-04
-7.956390226253014231e-02,4.365563741960326594e-02,-2.311634791066410899e-02
-4.771630491205709756e-02,-9.535464963647972622e-03,4.986129038707541247e-03
6.692010963194307271e-02,1.085031648864114191e-02,1.308641267254184899e-02
