accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.022950581921873603e-01,1.615750216302798803e+00,-9.805867960163144659e+00
4.137342830184176923e-01,1.624027716960283918e+00,-9.779130836587496489e+00
4.142694384648789585e-01,1.635831913885905875e+00,-9.789548989519159861e+00
3.967235729342553641e-01,1.652969093233733533e+00,-9.779119699544837729e+00
4.300379159254860695e-01,1.600373663189603279e+00,-9.782184984853753207e+00
4.155601466074084205e-01,1.619716119002773569e+00,-9.822909704467553738e+00
4.084499493789952029e-01,1.613801808588921638e+00,-9.761580261730749442e+00
4.312677866979884866e-01,1.656844020717144650e+00,-9.795690172777232974e+00
3.741624764778807566e-01,1.624172972823619165e+00,-9.779087012756969344e+00
4.074261360883461580e-01,1.636395460623841114e+00,-9.777952754342269515e+00
4.061992359005068831e-01,1.644381937476615985e+00,-9.781116676449643776e+00
3.977525937359486785e-01,1.624491606520097831e+00,-9.774062737264900491e+00
4.121548708573793407e-01,1.628000255299763888e+00,-9.772593827540493550e+00
3.967126375948225592e-01,1.632094147043879451e+00,-9.796535796745393654e+00
4.064248999359613146e-01,1.642095689735521002e+00,-9.801422428596470837e+00
4.276370220468962979e-01,1.636964856198052543e+00,-9.784876519998118027e+00
4.428300114770701845e-01,1.634692201829749170e+00,-9.792588470532692213e+00
4.339138361387618881e-01,1.637907971034270327e+00,-9.800886768228584955e+00
4.472800823930873082e-01,1.631774692396646298e+00,-9.776604730285260558e+00
4.199659590744819204e-01,1.633164807386398021e+00,-9.798972459373231914e+00
4.259915709705755504e-01,1.633742426291038718e+00,-9.772036065961597018e+00
4.050504368556395729e-01,1.658938949697994714e+00,-9.778035166948038537e+00
4.233556826391850492e-01,1.631469352327814981e+00,-9.789068129650805972e+00
4.136727938181826159e-01,1.655843005135498647e+00,-9.779201237132076230e+00
4.226557543056680966e-01,1.650063502133110038e+00,-9.804154221788248691e+00
4.264528986263025900e-01,1.631403974810480051e+00,-9.752532928180047023e+00
4.268251368157570114e-01,1.662008333799107396e+00,-9.778069602865556931e+00
4.467268266419086586e-01,1.637146999500302069e+00,-9.782584449735068688e+00
4.136679541709673003e-01,1.645600040592197999e+00,-9.764391960163118611e+00
4.321533506256647894e-01,1.646186837015519044e+00,-9.773951485969043063e+00
4.227433044129264017e-01,1.644934984061094285e+00,-9.784100769853100843e+00
4.263569010838125783e-01,1.635821443244979134e+00,-9.790900416859155797e+00
4.240148394971069434e-01,1.644484914342573045e+00,-9.792021810406879467e+00
4.337231172710193094e-01,1.648341819375654937e+00,-9.774263024279401080e+00
4.234279487363986627e-01,1.657963216068268908e+00,-9.772783700060196921e+00
4.331966683956827713e-01,1.652414451146143826e+00,-9.792564414049884647e+00
4.075283718462535676e-01,1.661906671224491649e+00,-9.778781904165908756e+00
4.533110147097526021e-01,1.630395239479802916e+00,-9.774259202451421658e+00
4.304087129798210842e-01,1.657803327153019701e+00,-9.779745685796687127e+00
4.306677847493863842e-01,1.654603239936643266e+00,-9.777090490805123935e+00
4.054165090835791241e-01,1.646613104412943507e+00,-9.771754438565489309e+00
4.207746435025409015e-01,1.653926421106989952e+00,-9.783015322814684112e+00
4.487300621803189671e-01,1.672914899864947902e+00,-9.776857739750360210e+00
3.996085974821211861e-01,1.659756639307355952e+00,-9.777787479597698450e+00
4.248154788647225955e-01,1.663288714964997528e+00,-9.770634290980112269e+00
4.321960983675069978e-01,1.657593259068451230e+00,-9.754427141438039683e+00
4.428524815001111947e-01,1.656471482458592881e+00,-9.783952532413607628e+00
4.219666338948397932e-01,1.688953228024481890e+00,-9.768067006571389044e+00
4.141544952099266430e-01,1.683826890913745489e+00,-9.783085842225656137e+00
4.435313710436550316e-01,1.695145469733936761e+00,-9.800156399249399186e+00
4.354558512208897003e-01,1.679702045165308411e+00,-9.808200579502583949e+00
4.390441809528053407e-01,1.704430442662581147e+00,-9.777191541128969376e+00
4.153936584795382414e-01,1.686179787821510789e+00,-9.788947928311802826e+00
4.447134901721751521e-01,1.679039500134885232e+00,-9.782656200715809547e+00
4.156980604876168717e-01,1.673492992695604142e+00,-9.790655881314284770e+00
4.249300981075992967e-01,1.674106240965704817e+00,-9.788703586908532372e+00
3.979952744901915640e-01,1.702326229591096807e+00,-9.763645784793974158e+00
4.329517835136924564e-01,1.683918243071895748e+00,-9.775395178816683739e+00
4.294117157809967944e-01,1.705214517140990038e+00,-9.796012680582784071e+00
4.252397781995842507e-01,1.713118059704045848e+00,-9.797881703180685520e+00
4.361652502231552764e-01,1.699021848248524647e+00,-9.809153899868155335e+00
4.162655801059510496e-01,1.695708456511058504e+00,-9.790891514041316412e+00
4.173350799621839968e-01,1.706094085327911625e+00,-9.811468385112707580e+00
4.086676355203636701e-01,1.710040199178376685e+00,-9.775162129845943682e+00
4.538850286453909311e-01,1.707951406011566142e+00,-9.790819022513296943e+00
4.409626036633128576e-01,1.721183524579508628e+00,-9.790825747177308358e+00
4.293246747316505352e-01,1.692672777741496493e+00,-9.794448240997182253e+00
4.131051376838905109e-01,1.694590362130856454e+00,-9.786392465465930002e+00
4.306585770234911403e-01,1.714997511188284474e+00,-9.774799903533978096e+00
4.353861162256899564e-01,1.715778521303065851e+00,-9.768802865841964334e+00
4.634863481861505874e-01,1.710849205593799383e+00,-9.796961361528472523e+00
4.127962471797488320e-01,1.730460056530745749e+00,-9.794070368884479905e+00
3.985406053256332903e-01,1.697494818682760309e+00,-9.777564071661741352e+00
4.342023848663157382e-01,1.697828618529299671e+00,-9.806228437142719301e+00
4.439990295495485628e-01,1.707183579940938722e+00,-9.796998852554333226e+00
4.501351646926937677e-01,1.709050844459724994e+00,-9.788125559919391705e+00
4.350868795295175784e-01,1.749889185940218361e+00,-9.803389502285538626e+00
4.402196710813452984e-01,1.714307657575826260e+00,-9.811731330786487959e+00
4.800849765642102307e-01,1.623546166717844574e+00,-9.796394314654428115e+00
7.532471440597474643e-01,1.235058736571577054e+00,-9.783273519870361312e+00
8.635990894907371596e-01,1.100841910978805238e+00,-9.788403535158721525e+00
9.479093556891289296e-01,1.055105841910216169e+00,-9.782747144411532148e+00
9.272996359200712524e-01,1.018310770015891986e+00,-9.776325819802092809e+00
9.291171258310595427e-01,1.039656986444870812e+00,-9.786940033258675342e+00
9.387753098573475841e-01,1.027338160629196917e+00,-9.776706294151729537e+00
9.310165930918833377e-01,1.041079208271528111e+00,-9.793192194948554530e+00
9.408250809347457055e-01,1.029877660395190686e+00,-9.802865445588595961e+00
9.155068834540507350e-01,1.029168135402598550e+00,-9.806641743202563433e+00
9.230501913628020860e-01,1.031964858864395485e+00,-9.786930160960020331e+00
9.241107893004697482e-01,1.037410887491540867e+00,-9.759125649769723410e+00
9.357180391624282390e-01,1.017506481736852653e+00,-9.800107476258196115e+00
9.474964824602379876e-01,1.004048126398678242e+00,-9.803944812612050086e+00
9.405973301072526604e-01,1.027702343175771027e+00,-9.789313854515704350e+00
9.136383932296556765e-01,1.050736085665393116e+00,-9.771349687248962468e+00
9.311574608324251212e-01,1.019678162054308501e+00,-9.757125554432960257e+00
9.313983349285417379e-01,1.053006975404588763e+00,-9.809046011497340345e+00
9.287058228704342389e-01,1.039377438907696183e+00,-9.783374206286787000e+00
9.478344876804284391e-01,1.042102391540132844e+00,-9.797549946267139376e+00
9.331658460748404327e-01,1.028926661374166107e+00,-9.768324073458494183e+00
9.296136555872239748e-01,1.050549894078454338e+00,-9.767680692249218311e+00
9.311167262403929890e-01,1.059154605025678375e+00,-9.796014993171088037e+00
9.539639806476680750e-01,1.037602986977950170e+00,-9.770096022111015799e+00
9.511088788684188833e-01,1.040837565366628192e+00,-9.781005019496022967e+00
9.299836719261830309e-01,1.069139634568789132e+00,-9.759427843363461363e+00
9.350151428109063634e-01,1.072414452118156669e+00,-9.793677261308140203e+00
9.506904433416569766e-01,1.029659288989688282e+00,-9.780457923645258234e+00
9.486067240150503066e-01,1.048093667280159513e+00,-9.792292327041247191e+00
9.283893140623126206e-01,1.070791118742748793e+00,-9.806304966552405133e+00
9.160992379084945680e-01,1.059992440955137338e+00,-9.769542679195721391e+00
9.259793529600938156e-01,1.063965604535983989e+00,-9.802969597239808763e+00
9.097301869957911125e-01,1.079681808321013126e+00,-9.771326911351680522e+00
9.189775813084635203e-01,1.070126596676906461e+00,-9.791974877293467827e+00
9.335285771541491640e-01,1.044936373078512837e+00,-9.771037212947263129e+00
9.365485356904311720e-01,1.046953920850100861e+00,-9.770311830053355351e+00
9.474141147567212151e-01,1.046116229693749178e+00,-9.789714512531944024e+00
9.073861835223289152e-01,1.054331581334504664e+00,-9.805957938353616399e+00
9.549700372419577254e-01,1.097413462009318996e+00,-9.793901740175224191e+00
9.435835025969885326e-01,1.076470833433571528e+00,-9.767904090678360518e+00
9.256028116275379913e-01,1.077880508516460001e+00,-9.804610473200506604e+00
9.387890393102866771e-01,1.068468704995229057e+00,-9.767839030535469647e+00
9.424130734961574385e-01,1.086209001192624868e+00,-9.762531102375321623e+00
9.358383255042408422e-01,1.081739225786066294e+00,-9.819457605713290960e+00
9.482665646762883371e-01,1.084874121730805552e+00,-9.782835059228499830e+00
9.354252860990702745e-01,1.031041508302983356e+00,-9.796342700138339410e+00
9.385467289447557704e-01,1.062811962399621279e+00,-9.797233060967625917e+00
9.528144290272438921e-01,1.074023711985544249e+00,-9.781447488749186903e+00
9.393076897550138860e-01,1.083403373421597315e+00,-9.781960268530012215e+00
9.428028301887259044e-01,1.086885747866231933e+00,-9.781789554800290887e+00
9.385442459629812495e-01,1.071043774745629396e+00,-9.778885242590083848e+00
9.303330643574625469e-01,1.092479286387080251e+00,-9.755678331938849368e+00
9.374651192650201859e-01,1.086798144696677904e+00,-9.784236012524674564e+00
9.407167409417591664e-01,1.101339916633926164e+00,-9.783426176800483987e+00
9.629600345334695666e-01,1.087928108911186520e+00,-9.763321671541023150e+00
9.388979169284411563e-01,1.080125840049936947e+00,-9.775600395152389765e+00
9.505209829960946655e-01,1.098549645722817658e+00,-9.772152753239796041e+00
9.681996624903134174e-01,1.109463603420170585e+00,-9.767182020582625412e+00
9.532676785228247907e-01,1.141207127478572447e+00,-9.766763285258965865e+00
9.197093882359702599e-01,1.086290561370507390e+00,-9.781830470558604773e+00
9.289068164047943332e-01,1.108771538670496604e+00,-9.759163496450677044e+00
9.568291329362842434e-01,1.097376054914592780e+00,-9.752035917601093118e+00
9.429305996122073763e-01,1.113988551910560121e+00,-9.783118318848647021e+00
9.558873706271274751e-01,1.145269922796672057e+00,-9.771994013100982812e+00
9.558645623232403521e-01,1.102370917151720420e+00,-9.787950540923430864e+00
9.144754050760152131e-01,1.084648436069130861e+00,-9.775551818388503733e+00
9.676631270396590656e-01,1.120485648765622066e+00,-9.782487188563104397e+00
9.536723777395220703e-01,1.122036833430803737e+00,-9.787511151360277495e+00
9.294656351161932895e-01,1.098734837432751910e+00,-9.758274628867471989e+00
9.612033968491501268e-01,1.116572769798949372e+00,-9.806812250731047342e+00
9.194479357383310569e-01,1.119880729766002059e+00,-9.782549069718049495e+00
9.668324713600202625e-01,1.119418219497139377e+00,-9.792422179918759184e+00
9.541065376833093303e-01,1.112307593863424815e+00,-9.769304381525824255e+00
9.558001723412407058e-01,1.135516282854922121e+00,-9.797174478167418599e+00
9.573242912609801758e-01,1.122081707311131549e+00,-9.762707184160072771e+00
9.522191789851272015e-01,1.093768321900447926e+00,-9.806637624558382171e+00
9.338681640805306383e-01,1.104157930936784826e+00,-9.793124556865240748e+00
9.438663819460046955e-01,1.138716088657083292e+00,-9.794923955086471068e+00
9.633835406020627712e-01,1.155404505011509375e+00,-9.785972593274095743e+00
9.397362626937246777e-01,1.127395100998670241e+00,-9.810971546613890482e+00
9.671250430889452021e-01,1.129950842353686591e+00,-9.775512732310641439e+00
9.538370358699804763e-01,1.126573826942048662e+00,-9.790287209952518666e+00
9.703549320639269782e-01,1.140949639847834041e+00,-9.788751146433947170e+00
9.277856285425358784e-01,1.130416160588856966e+00,-9.774648089396611894e+00
9.545748617302078909e-01,1.153932369076126729e+00,-9.765418881410782959e+00
9.741913090625057281e-01,1.149443268600454093e+00,-9.778645937255282306e+00
9.492122135914163872e-01,1.131014670704191927e+00,-9.812382758402275584e+00
9.258037423572094138e-01,1.107420757042297144e+00,-9.783210014777724339e+00
9.216154884044672757e-01,1.156180148899703442e+00,-9.774008252545170805e+00
9.390819426827267113e-01,1.127231918343586159e+00,-9.755924489518729814e+00
9.384553265428642321e-01,1.147117198195502619e+00,-9.766390530215147692e+00
9.416640158782139114e-01,1.151629228397177185e+00,-9.783811960855009815e+00
9.433990144646385856e-01,1.149493080709156123e+00,-9.797480584916604229e+00
9.328804800144249176e-01,1.156092461835826146e+00,-9.768871837273529479e+00
9.380726606243898757e-01,1.166363378800372885e+00,-9.797880426718448277e+00
9.587888422812166356e-01,1.158231400122143206e+00,-9.795949430960405380e+00
9.391392723587211888e-01,1.133538584356289514e+00,-9.777640487568714178e+00
9.456349210415524453e-01,1.180691211254199846e+00,-9.782511123195245517e+00
9.255486127293244270e-01,1.174759656767541127e+00,-9.780224377922131396e+00
9.389993997519791025e-01,1.177416461621155097e+00,-9.791581936429510691e+00
9.320655559365855769e-01,1.172583683444497815e+00,-9.791838959710165824e+00
9.480704836073029496e-01,1.176011827358229178e+00,-9.796442119109242341e+00
9.553328265106802997e-01,1.165140120114334987e+00,-9.792266738728519826e+00
9.663931485668957322e-01,1.142623080231976340e+00,-9.811587624832363019e+00
9.419498830724681859e-01,1.174611852655745414e+00,-9.798460545815968814e+00
9.526629215309140308e-01,1.183018048608634354e+00,-9.801477135973840404e+00
9.450315798952152457e-01,1.153665158674227476e+00,-9.768306768880032465e+00
9.459019090492929438e-01,1.148735718573887787e+00,-9.803603499951664801e+00
9.601088685302859860e-01,1.179751427592808266e+00,-9.787769047916883736e+00
9.351199419153601866e-01,1.163198839397167728e+00,-9.815944028005414879e+00
9.829410102710597341e-01,1.169829096806800139e+00,-9.786079556430912874e+00
9.521851022850487123e-01,1.161020091262514597e+00,-9.791487081278436477e+00
9.469901448097017838e-01,1.180278985576760142e+00,-9.741130788358898229e+00
9.543857609998096514e-01,1.157159859079287312e+00,-9.781144349868069909e+00
9.720709882977643934e-01,1.187749192146553501e+00,-9.759511696623214050e+00
9.482207371036480703e-01,1.200366055484105132e+00,-9.794206580948600305e+00
9.727770015069926446e-01,1.213962031065193292e+00,-9.777135878215274190e+00
9.374640606997882708e-01,1.178492688470537786e+00,-9.785302084251565446e+00
9.512138874575513103e-01,1.174474681474898752e+00,-9.773943304498995843e+00
9.435820048096189572e-01,1.182013527712197698e+00,-9.788424965877091211e+00
9.531163774322424231e-01,1.179800828111809752e+00,-9.810704441546986843e+00
9.502905548941642522e-01,1.198368081635571292e+00,-9.783480046025408328e+00
9.384759624080041274e-01,1.191585718107204039e+00,-9.754315617035505426e+00
9.743584834641675352e-01,1.186960744178019223e+00,-9.804948184520476673e+00
9.627235394769956267e-01,1.179888865577809254e+00,-9.784349876728780870e+00
9.671436729837655788e-01,1.206628391857333282e+00,-9.762765217499172365e+00
9.427644797877656746e-01,1.197914282562315025e+00,-9.738013718660129214e+00
9.775730990018018929e-01,1.179436500433609369e+00,-9.795949809436667266e+00
9.613004917932250759e-01,1.194148369468598148e+00,-9.770198247974070327e+00
9.413069178103000700e-01,1.199435028863007124e+00,-9.800360608578451149e+00
9.566101841349103907e-01,1.203886147222310354e+00,-9.791846886324623966e+00
9.672464442817995112e-01,1.243197894017215699e+00,-9.769990573536297518e+00
9.716485697156435064e-01,1.180460848075724378e+00,-9.786850796287176024e+00
9.738154518867646603e-01,1.212094100343483083e+00,-9.794085685790687279e+00
9.544483997105752682e-01,1.213041245937552137e+00,-9.777173912355406671e+00
9.947106298793625401e-01,1.199465398734580024e+00,-9.775776446774237627e+00
9.384533364040822390e-01,1.200515795236473338e+00,-9.773149676755627624e+00
9.602358032188950121e-01,1.204890150530915527e+00,-9.769322485113837828e+00
9.834767820797670757e-01,1.235127701992360105e+00,-9.779118718303118740e+00
9.542809183883063096e-01,1.234746993680632121e+00,-9.784067893262621496e+00
9.859747376595269230e-01,1.236139224926289470e+00,-9.787694054565891477e+00
9.706179526881679731e-01,1.237283299058120845e+00,-9.794341395688233476e+00
9.631296187023049571e-01,1.219539612498454995e+00,-9.789445165906601076e+00
9.592390370463140803e-01,1.217784362326028047e+00,-9.786099706923758745e+00
9.696479690983872413e-01,1.212936125368519136e+00,-9.756857860563576068e+00
9.676268193338984913e-01,1.255381584346739743e+00,-9.785995522167173277e+00
9.744173323015088428e-01,1.218482782282311661e+00,-9.768185971972133785e+00
9.933983499251717308e-01,1.240595870586131078e+00,-9.782343704099258019e+00
9.439442161291634603e-01,1.213295037492965855e+00,-9.804059451553795768e+00
9.833415077198729426e-01,1.252678379630488781e+00,-9.792120907452760648e+00
9.711799495401548521e-01,1.130495748909796427e+00,-9.765573779737655613e+00
9.772130684415912816e-01,6.940359105436876286e-01,-9.753859768448783996e+00
9.867807079424796290e-01,5.070836291598505019e-01,-9.768665512749823421e+00
9.609338005493726076e-01,4.411294328930280284e-01,-9.760850263459660781e+00
9.556611999560473691e-01,4.055701332697623229e-01,-9.764363826894358667e+00
9.794202401224809673e-01,4.021433943361807373e-01,-9.794396704824780642e+00
9.640694435371125470e-01,3.921788056338466610e-01,-9.808304060788255896e+00
9.720720209966106085e-01,4.205385443201209994e-01,-9.758401468684215985e+00
9.738543056757512639e-01,3.930541851089257022e-01,-9.751315107400301940e+00
9.559934433695889133e-01,3.905445717407314277e-01,-9.777301809041942349e+00
9.756088278907484312e-01,3.858628563695989389e-01,-9.764699205557933581e+00
9.672988437953397023e-01,3.985115299117963916e-01,-9.775051975516564795e+00
9.846163593053590679e-01,3.645282408040121935e-01,-9.771076552932049353e+00
9.884879917026407892e-01,3.808393360657254534e-01,-9.785352201049668963e+00
9.480158503219050514e-01,3.842629937930591710e-01,-9.768089277462108200e+00
9.745887096108206693e-01,4.219164054575768041e-01,-9.760042488715258813e+00
9.850966134454212098e-01,3.994346444988691736e-01,-9.783903730872093973e+00
9.564867381679184044e-01,4.065101415679056585e-01,-9.764138208548594378e+00
9.918670729171740197e-01,4.114698320919556451e-01,-9.771444796941251454e+00
9.676700519693015590e-01,4.015025663738042150e-01,-9.755030123241279938e+00
9.655532583037146344e-01,4.170657129957174303e-01,-9.764328367931637942e+00
9.797533659344312973e-01,4.163128346934045765e-01,-9.774334816500516609e+00
9.971271622481797658e-01,4.118305805086640570e-01,-9.762399967416012458e+00
9.483931008312358468e-01,3.943408903139424271e-01,-9.759763120822704252e+00
9.493639345226214665e-01,4.149972686384370002e-01,-9.779971767884273248e+00
9.519163731703634834e-01,3.805770948073221582e-01,-9.765949354369903190e+00
9.734399687820839420e-01,3.971935417745530161e-01,-9.767850102537403600e+00
1.005030033650081922e+00,4.038207934069293903e-01,-9.769857151749619106e+00
9.822230566208697278e-01,3.903821523513422154e-01,-9.779920306606516789e+00
9.757469146366331003e-01,4.182535582223602111e-01,-9.764667139291571374e+00
9.824433346650931487e-01,3.957432915062154000e-01,-9.769284650491432132e+00
9.452701109624479514e-01,4.244546283484338933e-01,-9.786838718977314500e+00
9.807936465954082417e-01,3.939229613869158486e-01,-9.785579926909171888e+00
9.722681678142672812e-01,4.201618184839824854e-01,-9.765053005325810886e+00
9.956421699995210428e-01,4.036902504777303835e-01,-9.767397951573869364e+00
9.638713932123309513e-01,4.004974277267694949e-01,-9.760103546931205187e+00
9.806193149667853382e-01,4.239231917788209292e-01,-9.774152809807992170e+00
9.810185079343037851e-01,4.245250065322176414e-01,-9.779236227876838328e+00
9.828877959384418883e-01,4.172939733418886687e-01,-9.778226323652441820e+00
9.832233713703759648e-01,4.116923225360122895e-01,-9.780195398572377741e+00
9.786208319728544325e-01,4.037233290713821421e-01,-9.773474367814692698e+00
9.877665789905533122e-01,4.266360668800229794e-01,-9.762294370193401960e+00
9.895557790753644056e-01,4.078007911370701843e-01,-9.738841032361172267e+00
9.707118184616251311e-01,4.063860058378131468e-01,-9.774746270529567127e+00
9.618808803364935489e-01,4.152471263799675238e-01,-9.765666509055145994e+00
9.587120302399056992e-01,4.237385747846977302e-01,-9.782581274562692997e+00
9.597162275175949997e-01,4.013319928772487444e-01,-9.741655876311691387e+00
9.849725761067835705e-01,4.245322885319006145e-01,-9.747553077598261950e+00
9.969103072083072004e-01,4.096953234906586805e-01,-9.766062213124666158e+00
9.798305884911776564e-01,4.301520148601152282e-01,-9.782735283020135952e+00
9.734694879715229954e-01,4.226588316085806429e-01,-9.769888789934590534e+00
9.401628896049910589e-01,4.211854447795218559e-01,-9.779081243585796557e+00
9.673212980861146670e-01,4.259336101122720430e-01,-9.781570125318614473e+00
9.972892002276569912e-01,4.309931333060880165e-01,-9.760712531460780994e+00
9.846206480969262875e-01,4.099230163021033713e-01,-9.809825489057439896e+00
9.793531444149018439e-01,4.459082365688949445e-01,-9.773576295237246470e+00
9.751466110266792109e-01,4.245861170392792872e-01,-9.772722424239409733e+00
9.795088835538864336e-01,4.193835814986873189e-01,-9.754845845879296817e+00
9.665367100702972891e-01,4.510007920865397035e-01,-9.788593907704088437e+00
9.943528471233344934e-01,4.142447897778681609e-01,-9.758378240991392616e+00
9.783965275194990152e-01,4.260315223294760534e-01,-9.761967870119736546e+00
9.607718719596883838e-01,4.483694544324084430e-01,-9.755085376550868048e+00
9.731250990153423874e-01,4.205763675948417379e-01,-9.777145433865248592e+00
9.552883773743872098e-01,4.134893567424800520e-01,-9.786942109817013957e+00
9.943319728079106357e-01,4.410817981002099208e-01,-9.774113220955838344e+00
9.582013506422938365e-01,4.145622165219948752e-01,-9.748248599797431524e+00
9.746623085131952413e-01,4.261330252186526502e-01,-9.786999195811144858e+00
9.944763932685678487e-01,4.386940831499688831e-01,-9.746147865153627521e+00
9.786648537215953958e-01,4.393616514889051583e-01,-9.766717083864316251e+00
9.793312804263729632e-01,4.463444879491613726e-01,-9.774431308509376137e+00
9.803934141943405622e-01,4.246640097566764527e-01,-9.745554884827267728e+00
9.826445524839955148e-01,4.516647782587168702e-01,-9.781325672463733412e+00
9.923559177971508216e-01,4.365158315768701836e-01,-9.761878002924762043e+00
9.932352346532419274e-01,4.364919026093008192e-01,-9.761097058486315703e+00
9.767215294708083695e-01,4.109233805270692819e-01,-9.792484952246560681e+00
9.730054448165654790e-01,4.326895073465810704e-01,-9.781036165625335954e+00
9.791495741873449399e-01,4.382005905023965142e-01,-9.779922749268902038e+00
9.582462909692646136e-01,4.591289933766330433e-01,-9.791055940045334083e+00
9.827170109814337140e-01,4.323929993721096765e-01,-9.761736626394903027e+00
9.777795015972473580e-01,4.607743214088796946e-01,-9.754425731630909979e+00
9.644839536365813482e-01,4.343402894646156698e-01,-9.770947471404349827e+00
9.886693842434759461e-01,4.270584113537265747e-01,-9.754557537445167625e+00
9.812882667753993760e-01,4.576075414727304724e-01,-9.787094521477971654e+00
9.790296840803953682e-01,4.404623476910703994e-01,-9.776515586935145663e+00
9.823798974664391670e-01,4.551267071025442146e-01,-9.803059935629976351e+00
1.006865440990663663e+00,4.507116454148972218e-01,-9.795051897268582053e+00
9.951719412459639758e-01,4.340114232397602745e-01,-9.763336225675240954e+00
9.782359418288749664e-01,4.627158507090293749e-01,-9.784327498264415723e+00
9.583463764273424390e-01,4.492012148825269557e-01,-9.769119110899939784e+00
9.744056314390175944e-01,4.293474654457277717e-01,-9.761535846398874838e+00
9.708382787684647353e-01,4.618919876717862971e-01,-9.759092446320792646e+00
9.927595289657166200e-01,4.378605921994269123e-01,-9.770854586257101460e+00
9.765648002618124712e-01,4.534934402952079946e-01,-9.771323228274736650e+00
1.002792333201290020e+00,4.388513631958701477e-01,-9.764603590361550900e+00
9.782369679200466628e-01,4.553328187755284473e-01,-9.755793776888188162e+00
9.809599333341301186e-01,4.379232466707509430e-01,-9.764301655927386747e+00
1.010279309852551100e+00,4.611017316132591248e-01,-9.780407180358720254e+00
9.887302835157302239e-01,4.749193903961378416e-01,-9.758296939466694297e+00
9.627915241705951033e-01,4.531810683766948067e-01,-9.751503703223811215e+00
9.727869753088670413e-01,4.375107761658277306e-01,-9.781747104127102688e+00
9.725016998430638937e-01,4.800838293487876274e-01,-9.769059643240636248e+00
9.763396110351569845e-01,4.699751079676440790e-01,-9.774721160425348998e+00
9.653836069376490192e-01,4.701870125126351718e-01,-9.774592536989041847e+00
9.902567105297587213e-01,4.701824522128434936e-01,-9.773987072214668004e+00
9.693992230786659947e-01,4.605904858607288155e-01,-9.766115290714756370e+00
1.003530736061582829e+00,4.331602740516607986e-01,-9.781269748703312672e+00
9.917212444582039765e-01,4.470021096954812645e-01,-9.782810246950935706e+00
9.812015411938398435e-01,4.620878865059864227e-01,-9.766645885881446887e+00
9.818926920643560319e-01,4.592923886065286565e-01,-9.750981582494059552e+00
9.887274435778959925e-01,4.493034314669619445e-01,-9.739615427681407311e+00
1.012869204287903502e+00,4.481367072909512861e-01,-9.785107719560775408e+00
9.805602776684712030e-01,4.481749663778085702e-01,-9.754563108342603428e+00
1.006986714817738049e+00,4.777424017685575341e-01,-9.780800678900810396e+00
9.680085904760130644e-01,4.716331792657466604e-01,-9.770414654392547860e+00
1.007718598594142589e+00,4.534579215161182453e-01,-9.759497232870895544e+00
9.984488982852404160e-01,4.677533514780446433e-01,-9.771273560326932284e+00
1.010198382609189593e+00,4.490013627985656730e-01,-9.780924930252663074e+00
9.991641456676512156e-01,4.775184663793828888e-01,-9.786532427816576174e+00
9.960926812388065654e-01,4.566099857971238074e-01,-9.784754630451239166e+00
9.576418834834261595e-01,4.656063093161049160e-01,-9.770462492749187433e+00
9.719367112349877047e-01,4.590850878647524946e-01,-9.775394392483114814e+00
9.791864193808963446e-01,4.419107516574196093e-01,-9.750706606466529536e+00
9.989647091076433449e-01,4.791812333817677128e-01,-9.780347527601660929e+00
9.935037712322982717e-01,4.599793624912520973e-01,-9.773836149495508607e+00
1.011667769403509887e+00,4.450180064390645840e-01,-9.747710168428856292e+00
1.013833144053185586e+00,4.669856542783236697e-01,-9.786740979199951340e+00
1.000892193049791157e+00,4.620554327486208757e-01,-9.772008810153879566e+00
1.009047952251459490e+00,4.623473819316722966e-01,-9.773286070462852138e+00
9.817234289107676926e-01,4.603390612596106046e-01,-9.804972538748254252e+00
9.788140600616590525e-01,4.839350351872424016e-01,-9.744253152107798854e+00
1.005829184034028323e+00,4.577226547131592604e-01,-9.754763757614139053e+00
9.829588591729895297e-01,4.672923657584202584e-01,-9.769967558846591515e+00
9.986992307922065715e-01,4.682019419271649108e-01,-9.755885135671974240e+00
1.006316391622558593e+00,4.737080125140459286e-01,-9.780636335371758250e+00
9.550270279174950527e-01,4.692330426040602354e-01,-9.749514186037275820e+00
9.860127867415675595e-01,4.476289069857846692e-01,-9.756854870726439088e+00
1.009717071549266043e+00,4.905277608769847975e-01,-9.778213577440011406e+00
9.872270057155564382e-01,4.575282061764689989e-01,-9.776720394948924309e+00
9.730070718597706447e-01,4.744809904500161268e-01,-9.755748274384266949e+00
9.844745002542563128e-01,4.971075580007962569e-01,-9.775122657813060556e+00
1.016974889099780732e+00,4.691479691654448225e-01,-9.782539016875540838e+00
9.896685812599252952e-01,4.702015223169404567e-01,-9.742296098781833891e+00
1.007575920042147466e+00,4.680756020260286032e-01,-9.769710506373085579e+00
9.786740659128865261e-01,4.946158921989996515e-01,-9.748212552829917499e+00
9.798086386799099712e-01,4.653095397669330113e-01,-9.772706616048685291e+00
1.010908916271939573e+00,4.775311752909994767e-01,-9.769879278630178021e+00
9.785569963187541465e-01,4.633124397657891747e-01,-9.761170096643256855e+00
1.011292416690336982e+00,4.939047095509342400e-01,-9.801162265004991880e+00
9.908062011657314816e-01,4.626621495905672843e-01,-9.747288134031364848e+00
